path,identity
/home/dell/Desktop/f/data/dataset/train_data/00003_26.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00005_21.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00000_72.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00000_39.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00008_63.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00007_25.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00004_32.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00008_19.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00000_24.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00001_58.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00003_06.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00009_49.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00001_18.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00002_37.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00000_66.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00006_49.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00002_00.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00000_49.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00003_74.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00001_47.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00004_05.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00007_30.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00005_02.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00001_70.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00000_44.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00007_61.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00001_09.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00006_54.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00009_71.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00004_08.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00008_13.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00002_71.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00001_61.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00000_69.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00005_17.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00004_74.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00009_23.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00006_07.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00001_04.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00007_45.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00007_76.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00007_42.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00001_51.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00002_69.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00003_23.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00001_79.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00006_74.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00009_26.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00002_28.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00005_73.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00009_48.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00003_69.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00008_48.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00004_23.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00009_22.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00004_06.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00005_39.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00009_29.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00008_24.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00002_04.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00002_01.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00003_53.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00009_16.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00001_08.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00009_37.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00001_29.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00004_61.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00003_30.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00006_39.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00006_68.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00006_56.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00009_74.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00006_62.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00003_56.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00003_20.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00003_02.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00009_02.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00003_58.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00001_19.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00006_20.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00008_25.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00003_76.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00008_68.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00005_43.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00006_53.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00009_56.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00007_18.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00008_23.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00005_26.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00007_49.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00003_09.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00007_40.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00003_08.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00002_39.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00005_24.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00003_64.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00002_42.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00006_77.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00002_22.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00004_07.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00009_40.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00004_31.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00008_42.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00007_37.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00000_15.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00004_79.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00009_34.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00008_73.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00004_20.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00009_25.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00003_35.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00002_62.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00008_65.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00006_28.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00008_34.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00003_33.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00003_25.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00004_22.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00004_71.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00004_67.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00002_44.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00009_60.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00005_72.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00008_36.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00003_51.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00002_27.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00000_64.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00009_17.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00001_30.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00004_59.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00004_65.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00000_75.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00003_52.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00007_54.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00005_76.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00006_24.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00006_35.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00002_64.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00000_76.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00006_46.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00002_49.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00005_79.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00005_22.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00002_24.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00007_15.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00005_41.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00002_30.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00003_67.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00007_39.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00001_42.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00007_21.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00000_26.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00004_63.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00009_31.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00004_38.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00003_19.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00008_14.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00001_03.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00009_03.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00000_20.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00008_01.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00001_35.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00009_77.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00007_01.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00005_66.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00001_67.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00008_37.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00008_29.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00006_63.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00009_11.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00002_79.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00005_08.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00003_61.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00003_44.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00008_59.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00004_13.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00006_48.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00008_02.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00002_17.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00003_32.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00003_79.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00001_22.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00009_08.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00000_22.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00000_35.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00004_28.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00005_70.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00008_20.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00005_20.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00007_70.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00002_10.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00004_04.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00009_65.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00006_17.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00007_59.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00005_53.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00009_09.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00003_29.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00001_27.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00000_70.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00008_54.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00009_62.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00006_51.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00009_75.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00009_69.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00008_52.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00006_42.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00006_59.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00006_40.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00003_59.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00003_00.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00004_00.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00000_40.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00005_36.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00009_68.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00000_33.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00002_36.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00005_12.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00003_65.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00004_37.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00002_58.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00008_77.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00008_61.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00005_32.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00002_45.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00002_61.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00009_12.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00007_02.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00008_07.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00006_37.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00002_65.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00001_54.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00002_66.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00000_61.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00005_59.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00007_44.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00001_12.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00004_47.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00001_50.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00001_74.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00001_49.bmp,1
/home/dell/Desktop/f/data/dataset/train_data/00009_27.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00008_27.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00008_57.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00003_77.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00000_19.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00006_14.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00000_48.bmp,0
/home/dell/Desktop/f/data/dataset/train_data/00002_13.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00004_15.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00003_21.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00005_69.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00009_10.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00002_47.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00005_15.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00007_16.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00004_55.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00006_16.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00005_31.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00004_60.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00002_59.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00007_78.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00004_69.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00006_19.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00004_21.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00002_41.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00007_55.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00007_13.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00009_13.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00004_40.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00003_28.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00008_71.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00007_22.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00009_72.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00004_16.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00002_38.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00002_70.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00009_33.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00003_24.bmp,3
/home/dell/Desktop/f/data/dataset/train_data/00006_44.bmp,6
/home/dell/Desktop/f/data/dataset/train_data/00005_25.bmp,5
/home/dell/Desktop/f/data/dataset/train_data/00008_00.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00002_48.bmp,2
/home/dell/Desktop/f/data/dataset/train_data/00004_78.bmp,4
/home/dell/Desktop/f/data/dataset/train_data/00007_50.bmp,7
/home/dell/Desktop/f/data/dataset/train_data/00008_33.bmp,8
/home/dell/Desktop/f/data/dataset/train_data/00009_35.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00009_76.bmp,9
/home/dell/Desktop/f/data/dataset/train_data/00006_00.bmp,6
